,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,correct_answer,part,tags,tag,type_of
5814,5814,8441018262,24418,6438,0,3039,3,1,12000.0,True,3.0,5,45,,
5815,5815,8441051499,24418,8262,0,3040,1,1,23000.0,True,1.0,5,4,,
5816,5816,8441077809,24418,5004,0,3041,1,1,20000.0,True,1.0,5,156,,
5817,5817,8441103018,24418,9679,0,3042,3,1,14000.0,True,3.0,5,96,,
5818,5818,8441126275,24418,4204,0,3043,3,1,18000.0,True,3.0,5,109,,
5819,5819,8441153458,24418,4474,0,3044,1,1,12000.0,True,1.0,5,181,,
5820,5820,8441180686,24418,6419,0,3045,3,1,18000.0,True,3.0,5,80,,
5821,5821,8441220570,24418,9428,0,3046,2,0,20000.0,True,0.0,5,53,,
5822,5822,8441255941,24418,5555,0,3047,1,1,26000.0,True,1.0,5,1,,
5823,5823,8441279471,24418,5933,0,3048,0,0,20000.0,True,1.0,5,89,,
5824,5824,8441304685,24418,3735,0,3049,1,1,12000.0,True,1.0,5,125,,
5825,5825,8442343197,24418,9607,0,3050,1,1,14000.0,True,1.0,5,73,,
5826,5826,8442374823,24418,4090,0,3051,3,1,16000.0,True,3.0,5,14,,
5827,5827,8442437352,24418,4771,0,3052,1,0,17000.0,True,0.0,5,64,,
5828,5828,8442469847,24418,3668,1,3053,-1,-1,0.0,False,,5,,64.0,solving question
5829,5829,8442491881,24418,5153,0,3054,1,1,40000.0,True,1.0,5,64,,
5830,5830,8442519207,24418,4463,0,3055,2,1,17000.0,True,2.0,5,64,,
5831,5831,8536384642,24418,5778,0,3056,0,0,22000.0,True,3.0,5,14,,
5832,5832,8536428598,24418,9135,0,3057,0,1,24000.0,True,0.0,5,53,,
5833,5833,8538747399,24418,9283,0,3058,3,0,24000.0,True,1.0,5,95,,
5834,5834,8538802931,24418,20474,1,3060,-1,-1,0.0,False,,5,,95.0,concept
5835,5835,8538814434,24418,3633,0,3061,1,0,15000.0,True,2.0,5,95,,
5836,5836,8538835454,24418,9289,0,3062,1,1,6000.0,True,1.0,5,95,,
5837,5837,8538856282,24418,4990,0,3059,3,1,11000.0,True,3.0,5,173,,
5838,5838,8538870887,24418,3747,0,3063,0,1,10000.0,True,0.0,5,109,,
5839,5839,8538900664,24418,9862,0,3064,0,0,5000.0,True,3.0,5,53,,
5840,5840,8538959326,24418,6041,0,3065,0,1,20000.0,True,0.0,5,7,,
5841,5841,8539030170,24418,6475,0,3066,1,0,27000.0,True,2.0,5,64,,
5842,5842,8539057935,24418,5892,0,3067,3,1,35000.0,True,3.0,5,66,,
5843,5843,8539101699,24418,6029,0,3068,0,1,7000.0,True,0.0,5,147,,
5844,5844,8539124698,24418,6160,0,3069,2,1,30000.0,True,2.0,5,53,,
5845,5845,8539179148,24418,4228,0,3070,2,1,14000.0,True,2.0,5,134,,
5846,5846,8539227763,24418,3868,0,3071,2,0,35000.0,True,1.0,5,156,,
5847,5847,8539276411,24418,9109,0,3072,1,0,24000.0,True,3.0,5,73,,
5848,5848,8541805677,24418,4044,0,3073,0,1,19000.0,True,0.0,5,72,,
5849,5849,8541856648,24418,5330,0,3074,0,1,8000.0,True,0.0,5,166,,
5850,5850,8541885379,24418,3804,0,3075,2,1,35000.0,True,2.0,5,8,,
5851,5851,8541908840,24418,8945,0,3076,0,1,13000.0,True,0.0,5,53,,
5852,5852,8541931581,24418,6660,0,3077,1,1,12000.0,True,1.0,5,80,,
5853,5853,8541986315,24418,3982,0,3078,0,1,9000.0,True,0.0,5,52,,
5854,5854,8542025684,24418,9697,0,3079,1,0,38000.0,True,0.0,5,55,,
5855,5855,8542072884,24418,8788,0,3080,3,0,18000.0,True,0.0,5,55,,
5856,5856,8542113103,24418,5408,0,3081,2,1,27000.0,True,2.0,5,60,,
5857,5857,8542137055,24418,5273,0,3082,3,1,25000.0,True,3.0,5,45,,
5858,5858,8542174254,24418,3988,0,3083,3,0,14000.0,True,2.0,5,166,,
5859,5859,8542232368,24418,8756,0,3084,1,0,23000.0,True,0.0,5,55,,
5860,5860,8542264795,24418,5947,0,3085,2,0,32000.0,True,1.0,5,14,,
5861,5861,8542279290,24418,14323,1,3087,-1,-1,0.0,False,,5,,14.0,concept
5862,5862,8542291053,24418,5916,0,3088,2,1,7000.0,True,2.0,5,14,,
5863,5863,8542299261,24418,5778,0,3089,3,1,7000.0,True,3.0,5,14,,
5864,5864,8542341386,24418,3943,0,3086,2,0,2000.0,True,3.0,5,96,,
5865,5865,8542406321,24418,5345,0,3090,2,0,29000.0,True,0.0,5,181,,
5866,5866,8542446601,24418,9034,0,3091,2,1,43000.0,True,2.0,5,127,,
5867,5867,8542475210,24418,6128,0,3092,1,1,26000.0,True,1.0,5,48,,
5868,5868,8542507782,24418,6427,0,3093,1,1,20000.0,True,1.0,5,28,,
5869,5869,8542541203,24418,5518,0,3094,1,1,15000.0,True,1.0,5,66,,
5870,5870,8542593172,24418,8336,0,3095,2,1,11000.0,True,2.0,5,53,,
5871,5871,8542617949,24418,5789,0,3096,3,0,31000.0,True,0.0,5,14,,
5872,5872,8542646171,24418,4465,0,3097,3,1,9000.0,True,3.0,5,108,,
5873,5873,8542699995,24418,6305,0,3098,2,1,21000.0,True,2.0,5,73,,
5874,5874,8542770158,24418,8773,0,3099,1,1,29000.0,True,1.0,5,55,,
5875,5875,8542821221,24418,8458,0,3100,3,0,38000.0,True,2.0,5,7,,
5876,5876,8542841615,24418,5271,0,3101,0,1,33000.0,True,0.0,5,45,,
5877,5877,8542900469,24418,9305,0,3102,3,1,10000.0,True,3.0,5,55,,
5878,5878,8542937335,24418,8560,0,3103,0,1,51000.0,True,0.0,5,73,,
5879,5879,8552550299,24418,10104,0,3104,3,1,29000.0,True,3.0,6,27,,
5880,5880,8552550299,24418,10103,0,3104,1,0,29000.0,True,2.0,6,73,,
5881,5881,8552550299,24418,10102,0,3104,2,1,29000.0,True,2.0,6,45,,
5882,5882,8552550299,24418,10105,0,3104,0,1,29000.0,True,0.0,6,80,,
5883,5883,8552757829,24418,6745,0,3105,1,0,24000.0,True,3.0,6,1 162,,
5884,5884,8552757829,24418,6746,0,3105,2,0,24000.0,True,1.0,6,53 162,,
5885,5885,8552757829,24418,6747,0,3105,1,1,24000.0,True,1.0,6,27 162,,
5886,5886,8552757829,24418,6748,0,3105,3,0,24000.0,True,1.0,6,91 162,,
5887,5887,8552930989,24418,6751,0,3107,1,1,34500.0,True,1.0,6,73,,
5888,5888,8552930989,24418,6750,0,3107,3,1,34500.0,True,3.0,6,91,,
5889,5889,8552930989,24418,6749,0,3107,2,1,34500.0,True,2.0,6,53,,
5890,5890,8552930989,24418,6752,0,3107,0,1,34500.0,True,0.0,6,27,,
5891,5891,8553125127,24418,6706,0,3106,2,1,27250.0,True,2.0,6,53,,
5892,5892,8553125127,24418,6708,0,3106,1,0,27250.0,True,0.0,6,27,,
5893,5893,8553125127,24418,6705,0,3106,0,1,27250.0,True,0.0,6,179,,
5894,5894,8553125127,24418,6707,0,3106,1,1,27250.0,True,1.0,6,147,,
5895,5895,8553346650,24418,6608,0,3108,2,0,41000.0,True,3.0,6,27 162,,
5896,5896,8553346650,24418,6607,0,3108,2,1,41000.0,True,2.0,6,147 162,,
5897,5897,8553346650,24418,6606,0,3108,3,0,41000.0,True,0.0,6,53 162,,
5898,5898,8553346650,24418,6605,0,3108,3,0,41000.0,True,2.0,6,73 162,,
5899,5899,8553473501,24418,6925,0,3110,3,1,42000.0,True,3.0,6,173 162,,
5900,5900,8553473501,24418,6926,0,3110,2,1,42000.0,True,2.0,6,53 162,,
5901,5901,8553473501,24418,6927,0,3110,0,1,42000.0,True,0.0,6,27 162,,
5902,5902,8553473501,24418,6924,0,3110,2,1,42000.0,True,2.0,6,91 162,,
5903,5903,8553635852,24418,10374,0,3109,2,1,22250.0,True,2.0,6,27,,
5904,5904,8553635852,24418,10373,0,3109,1,0,22250.0,True,0.0,6,47,,
5905,5905,8553635852,24418,10372,0,3109,2,1,22250.0,True,2.0,6,73,,
5906,5906,8553635852,24418,10375,0,3109,2,1,22250.0,True,2.0,6,73,,
5907,5907,8554088340,24418,6500,0,3111,3,1,32250.0,True,3.0,6,53,,
5908,5908,8554088340,24418,6497,0,3111,3,1,32250.0,True,3.0,6,7,,
5909,5909,8554088340,24418,6499,0,3111,0,1,32250.0,True,0.0,6,96,,
5910,5910,8554088340,24418,6498,0,3111,3,1,32250.0,True,3.0,6,27,,
5911,5911,8554298699,24418,6633,0,3112,0,0,4500.0,True,1.0,6,73,,
5912,5912,8554298699,24418,6635,0,3112,0,0,4500.0,True,3.0,6,27,,
5913,5913,8554298699,24418,6636,0,3112,3,1,4500.0,True,3.0,6,109,,
5914,5914,8554298699,24418,6634,0,3112,1,0,4500.0,True,0.0,6,179,,
5915,5915,8554457344,24418,6492,0,3113,3,1,28000.0,True,3.0,6,27,,
5916,5916,8554457344,24418,6491,0,3113,2,0,28000.0,True,0.0,6,73,,
5917,5917,8554457344,24418,6490,0,3113,1,1,28000.0,True,1.0,6,96,,
5918,5918,8554457344,24418,6489,0,3113,3,1,28000.0,True,3.0,6,8,,
5919,5919,8561417426,24418,10521,0,3114,0,1,30000.0,True,0.0,1,9 10 29,,
5920,5920,8561447278,24418,10409,0,3115,1,0,20000.0,True,3.0,1,51 131 81,,
5921,5921,8561477069,24418,10446,0,3116,0,1,19000.0,True,0.0,1,131 149 29,,
5922,5922,8561501441,24418,10417,0,3117,3,1,20000.0,True,3.0,1,131 93 81,,
5923,5923,8561529060,24418,10462,0,3118,0,1,18000.0,True,0.0,1,10 164 81,,
5924,5924,8561558924,24418,10525,0,3119,1,1,19000.0,True,1.0,1,131 13 29,,
5925,5925,8561589653,24418,10542,0,3120,3,1,21000.0,True,3.0,1,61 110 29,,
5926,5926,8561618703,24418,10654,0,3121,2,1,22000.0,True,2.0,1,51 131 92,,
5927,5927,8561647435,24418,10517,0,3122,0,1,20000.0,True,0.0,1,131 149 29,,
5928,5928,8561680816,24418,10528,0,3123,2,1,20000.0,True,2.0,1,131 99 38,,
5929,5929,8561711490,24418,10384,0,3124,3,1,22000.0,True,3.0,1,131 101 92,,
5930,5930,8561743755,24418,10438,0,3125,1,0,21000.0,True,0.0,1,131 101 38,,
5931,5931,8561778665,24418,10452,0,3126,0,1,19000.0,True,0.0,1,9 10 81,,
5932,5932,8561813836,24418,10393,0,3127,2,1,19000.0,True,2.0,1,9 10 29,,
5933,5933,8561845400,24418,10658,0,3128,0,1,23000.0,True,0.0,1,9 10 92,,
5934,5934,8561873146,24418,10403,0,3129,1,1,20000.0,True,1.0,1,131 99 81,,
5935,5935,8563849382,24418,6099,0,3130,1,1,19000.0,True,1.0,5,1,,
5936,5936,8563877641,24418,6249,0,3131,2,1,14000.0,True,2.0,5,159,,
5937,5937,8563912002,24418,6349,0,3132,1,1,9000.0,True,1.0,5,53,,
5938,5938,8563944293,24418,9067,0,3133,0,1,20000.0,True,0.0,5,72,,
5939,5939,8563984866,24418,5283,0,3134,1,1,18000.0,True,1.0,5,52,,
5940,5940,8564011668,24418,4570,0,3135,3,0,24000.0,True,0.0,5,79,,
5941,5941,8564058732,24418,5351,0,3136,0,0,11000.0,True,3.0,5,166,,
5942,5942,8564077911,24418,11485,1,3138,-1,-1,0.0,False,,5,,166.0,solving question
5943,5943,8564108455,24418,3988,0,3139,2,1,25000.0,True,2.0,5,166,,
5944,5944,8564148790,24418,9306,0,3140,3,0,24000.0,True,0.0,5,166,,
5945,5945,8564199865,24418,8905,0,3137,1,0,27000.0,True,0.0,5,173,,
5946,5946,8564262374,24418,5608,0,3141,1,1,35000.0,True,1.0,5,72,,
5947,5947,8564329150,24418,6440,0,3142,2,0,29000.0,True,0.0,5,28,,
5948,5948,8617928820,24418,4727,0,3143,2,0,25000.0,True,0.0,5,116,,
5949,5949,8618082270,24418,9235,0,3144,2,0,21000.0,True,3.0,5,47,,
5950,5950,8619265506,24418,3768,0,3145,3,0,18000.0,True,0.0,5,109,,
5951,5951,8619296529,24418,4860,0,3146,0,0,24000.0,True,3.0,5,7,,
5952,5952,8619305942,24418,31589,1,3148,-1,-1,0.0,False,,5,,7.0,concept
5953,5953,8619321466,24418,6018,0,3149,1,1,11000.0,True,1.0,5,7,,
5954,5954,8619330639,24418,4860,0,3150,3,1,9000.0,True,3.0,5,7,,
5955,5955,8619349352,24418,5529,0,3147,2,1,2000.0,True,2.0,5,66,,
5956,5956,8619392690,24418,8303,0,3151,1,1,10000.0,True,1.0,5,53,,
5957,5957,8619453439,24418,5677,0,3152,3,1,19000.0,True,3.0,5,159,,
5958,5958,8619520358,24418,5382,0,3153,1,1,34000.0,True,1.0,5,125,,
5959,5959,8619597137,24418,5988,0,3154,3,1,16000.0,True,3.0,5,72,,
5960,5960,8619615535,24418,9019,0,3155,1,1,31000.0,True,1.0,5,7,,
5961,5961,8619659857,24418,4236,0,3156,1,0,9000.0,True,2.0,5,134,,
5962,5962,8619707061,24418,4066,0,3157,0,1,26000.0,True,0.0,5,73,,
5963,5963,8619820439,24418,5890,0,3158,3,0,18000.0,True,1.0,5,89,,
5964,5964,8619904796,24418,4346,0,3160,3,1,36000.0,True,3.0,5,89,,
5965,5965,8619922341,24418,5933,0,3161,1,1,11000.0,True,1.0,5,89,,
5966,5966,8619946873,24418,5873,0,3162,0,1,11000.0,True,0.0,5,89,,
5967,5967,8619961313,24418,5890,0,3163,1,1,17000.0,True,1.0,5,89,,
5968,5968,8619977050,24418,4349,0,3164,1,1,5000.0,True,1.0,5,89,,
5969,5969,8620342539,24418,9021,0,3159,2,1,8000.0,True,2.0,5,7,,
5970,5970,8620377185,24418,4994,0,3165,1,1,28000.0,True,1.0,5,168,,
5971,5971,8620449966,24418,4083,0,3166,2,1,19000.0,True,2.0,5,73,,
5972,5972,8620586406,24418,5258,0,3167,0,1,17000.0,True,0.0,5,52,,
5973,5973,8620656375,24418,9426,0,3168,2,0,52000.0,True,1.0,5,53,,
5974,5974,8620774574,24418,6004,0,3169,2,0,18000.0,True,0.0,5,108,,
5975,5975,8620864048,24418,5921,0,3170,0,0,34000.0,True,1.0,5,89,,
5976,5976,8620884782,24418,3721,0,3171,3,1,10000.0,True,3.0,5,109,,
5977,5977,8620954634,24418,9619,0,3172,3,1,7000.0,True,3.0,5,53,,
5978,5978,8621023823,24418,4368,0,3173,1,1,20000.0,True,1.0,5,66,,
5979,5979,8621067257,24418,5007,0,3174,1,1,10000.0,True,1.0,5,156,,
5980,5980,8621143840,24418,4997,0,3175,0,0,13000.0,True,1.0,5,127,,
5981,5981,8621236620,24418,8634,0,3176,3,1,22000.0,True,3.0,5,124,,
5982,5982,8621450156,24418,3599,0,3177,1,1,20000.0,True,1.0,5,4,,
5983,5983,8621639542,24418,4678,0,3178,1,0,23000.0,True,3.0,5,181,,
5984,5984,8621654747,24418,8411,1,3180,-1,-1,0.0,False,,5,,181.0,solving question
5985,5985,8621695826,24418,4826,0,3181,0,1,24000.0,True,0.0,5,181,,
5986,5986,8621708775,24418,4678,0,3182,3,1,37000.0,True,3.0,5,181,,
5987,5987,8621760901,24418,4248,0,3179,2,0,8000.0,True,3.0,5,28,,
5988,5988,8621820817,24418,8363,0,3183,3,1,24000.0,True,3.0,5,73,,
5989,5989,8621867631,24418,4734,0,3184,1,0,20000.0,True,0.0,5,168,,
5990,5990,8621956895,24418,5047,0,3185,0,1,25000.0,True,0.0,5,125,,
5991,5991,8622049700,24418,5401,0,3186,0,0,9000.0,True,1.0,5,133,,
5992,5992,8622117677,24418,8887,0,3187,2,0,17000.0,True,1.0,5,96,,
5993,5993,8630287892,24418,10590,0,3188,3,1,40000.0,True,3.0,1,131 149 81,,
5994,5994,8630324617,24418,10683,0,3189,1,1,18000.0,True,1.0,1,51 131 102,,
5995,5995,8630371784,24418,10572,0,3190,1,1,21000.0,True,1.0,1,9 10 38,,
5996,5996,8630433016,24418,10586,0,3191,2,0,24000.0,True,0.0,1,61 110 38,,
5997,5997,8630490014,24418,10550,0,3192,2,0,23000.0,True,1.0,1,61 110 38,,
5998,5998,8630530873,24418,10489,0,3193,2,1,22000.0,True,2.0,1,131 99 29,,
5999,5999,8630557381,24418,10566,0,3194,0,1,22000.0,True,0.0,1,131 5 38,,
6000,6000,8630585872,24418,10414,0,3195,0,0,19000.0,True,2.0,1,10 178 92,,
6001,6001,8630615160,24418,10540,0,3196,3,1,21000.0,True,3.0,1,131 101 81,,
6002,6002,8630646559,24418,10465,0,3197,3,1,20000.0,True,3.0,1,9 10 38,,
6003,6003,8630693471,24418,10568,0,3198,1,0,22000.0,True,0.0,1,10 178 38,,
6004,6004,8630750663,24418,10457,0,3199,1,0,20000.0,True,3.0,1,51 131 102,,
6005,6005,8630799461,24418,10602,0,3200,3,1,21000.0,True,3.0,1,61 110 29,,
6006,6006,8630839858,24418,10577,0,3201,3,1,22000.0,True,3.0,1,131 99 81,,
6007,6007,8630874061,24418,10680,0,3202,2,1,19000.0,True,2.0,1,51 131 92,,
6008,6008,8630903890,24418,10637,0,3203,0,1,22000.0,True,0.0,1,131 99 92,,
6009,6009,8630943655,24418,10442,0,3204,1,0,20000.0,True,0.0,1,10 70 38,,
6010,6010,8630995050,24418,10426,0,3205,2,0,21000.0,True,1.0,1,131 5 92,,
6011,6011,8631033171,24418,10611,0,3206,2,1,22000.0,True,2.0,1,131 101 38,,
6012,6012,8631060624,24418,10634,0,3207,2,1,20000.0,True,2.0,1,10 94 29,,
6013,6013,8631132200,24418,1326,0,3208,1,1,19000.0,True,1.0,2,143 20 38 102,,
6014,6014,8631172474,24418,279,0,3209,0,1,16000.0,True,0.0,2,138 41 38 81,,
6015,6015,8631222657,24418,249,0,3210,1,0,17000.0,True,3.0,2,138 41 162 38 102,,
6016,6016,8631276119,24418,553,0,3211,0,0,19000.0,True,3.0,2,62 155 163 38 29,,
6017,6017,8631316655,24418,1003,0,3213,0,1,18000.0,True,0.0,2,62 155 163 81 29,,
6018,6018,8631337850,24418,553,0,3214,3,1,18000.0,True,3.0,2,62 155 163 38 29,,
6019,6019,8631358343,24418,582,0,3215,1,1,16000.0,True,1.0,2,62 137 88 81 29,,
6020,6020,8631381510,24418,738,0,3216,0,0,16000.0,True,1.0,2,143 30 62 38 81,,
6021,6021,8631484958,24418,591,0,3217,0,0,18000.0,True,1.0,2,62 155 163 81 29,,
6022,6022,8631595295,24418,612,0,3212,1,0,17000.0,True,0.0,2,90 100 81 29,,
6023,6023,8631628164,24418,1383,0,3218,1,1,15000.0,True,1.0,2,62 137 88 38 81,,
6024,6024,8631649352,24418,1198,0,3219,1,1,17000.0,True,1.0,2,148 32 81 92,,
6025,6025,8631676812,24418,555,0,3220,3,1,14000.0,True,3.0,2,143 62 114 92 29,,
6026,6026,8631706416,24418,340,0,3221,3,1,17000.0,True,3.0,2,62 138 41 92 29,,
6027,6027,8631741334,24418,1124,0,3222,3,1,20000.0,True,3.0,2,138 41 81 92,,
6028,6028,8631800918,24418,1258,0,3223,1,0,18000.0,True,0.0,2,143 114 92 102,,
6029,6029,8631856764,24418,703,0,3224,0,1,20000.0,True,0.0,2,138 41 38 92,,
6030,6030,8631898685,24418,924,0,3225,3,0,16000.0,True,1.0,2,143 71 81 92,,
6031,6031,8631941772,24418,619,0,3226,0,1,15000.0,True,0.0,2,148 32 81 29,,
6032,6032,8631995961,24418,414,0,3227,3,1,16000.0,True,3.0,2,143 141 38 102,,
6033,6033,8632037610,24418,1267,0,3228,1,0,18000.0,True,0.0,2,143 141 162 38 29,,
6034,6034,8632082383,24418,1249,0,3229,1,0,20000.0,True,0.0,2,143 141 92 102,,
6035,6035,8632139597,24418,434,0,3230,0,1,17000.0,True,0.0,2,143 69 141 38 102,,
6036,6036,8632171356,24418,1152,0,3231,0,0,17000.0,True,1.0,2,143 62 141 81 92,,
6037,6037,8632418058,24418,6738,0,3232,1,1,18000.0,True,1.0,6,1,,
6038,6038,8632418058,24418,6740,0,3232,0,1,18000.0,True,0.0,6,80,,
6039,6039,8632418058,24418,6737,0,3232,1,1,18000.0,True,1.0,6,8,,
6040,6040,8632418058,24418,6739,0,3232,1,1,18000.0,True,1.0,6,27,,
6041,6041,8632618079,24418,10276,0,3233,3,1,45000.0,True,3.0,6,7,,
6042,6042,8632618079,24418,10278,0,3233,2,1,45000.0,True,2.0,6,96,,
6043,6043,8632618079,24418,10277,0,3233,0,1,45000.0,True,0.0,6,8,,
6044,6044,8632618079,24418,10279,0,3233,3,0,45000.0,True,2.0,6,27,,
6045,6045,8632805961,24418,6644,0,3234,3,1,36750.0,True,3.0,6,27,,
6046,6046,8632805961,24418,6643,0,3234,3,1,36750.0,True,3.0,6,147,,
6047,6047,8632805961,24418,6642,0,3234,3,1,36750.0,True,3.0,6,55,,
6048,6048,8632805961,24418,6641,0,3234,0,0,36750.0,True,2.0,6,53,,
6049,6049,8632995558,24418,6721,0,3235,0,1,35500.0,True,0.0,6,147,,
6050,6050,8632995558,24418,6724,0,3235,3,1,35500.0,True,3.0,6,27,,
6051,6051,8632995558,24418,6723,0,3235,1,1,35500.0,True,1.0,6,179,,
6052,6052,8632995558,24418,6722,0,3235,2,1,35500.0,True,2.0,6,53,,
6053,6053,8633194067,24418,6696,0,3236,1,0,37000.0,True,2.0,6,53 162,,
6054,6054,8633194067,24418,6693,0,3236,2,1,37000.0,True,2.0,6,147 162,,
6055,6055,8633194067,24418,6694,0,3236,3,1,37000.0,True,3.0,6,27 162,,
6056,6056,8633194067,24418,6695,0,3236,1,0,37000.0,True,0.0,6,179 162,,
6057,6057,8633407312,24418,10186,0,3237,1,1,39000.0,True,1.0,6,27,,
6058,6058,8633407312,24418,10185,0,3237,3,1,39000.0,True,3.0,6,73,,
6059,6059,8633407312,24418,10184,0,3237,0,1,39000.0,True,0.0,6,128,,
6060,6060,8633407312,24418,10187,0,3237,2,1,39000.0,True,2.0,6,60,,
6061,6061,8633657854,24418,6854,0,3238,3,0,40500.0,True,2.0,6,1,,
6062,6062,8633657854,24418,6855,0,3238,1,1,40500.0,True,1.0,6,55,,
6063,6063,8633657854,24418,6856,0,3238,3,1,40500.0,True,3.0,6,27,,
6064,6064,8633657854,24418,6853,0,3238,2,1,40500.0,True,2.0,6,80,,
6065,6065,8633934855,24418,6807,0,3239,1,0,38250.0,True,0.0,6,96,,
6066,6066,8633934855,24418,6806,0,3239,0,0,38250.0,True,1.0,6,53,,
6067,6067,8633934855,24418,6805,0,3239,2,1,38250.0,True,2.0,6,173,,
6068,6068,8633934855,24418,6808,0,3239,2,0,38250.0,True,1.0,6,27,,
6069,6069,8634043846,24418,6694,0,3241,3,1,42000.0,True,3.0,6,27 162,,
6070,6070,8634043846,24418,6695,0,3241,0,1,42000.0,True,0.0,6,179 162,,
6071,6071,8634043846,24418,6696,0,3241,2,1,42000.0,True,2.0,6,53 162,,
6072,6072,8634043846,24418,6693,0,3241,2,1,42000.0,True,2.0,6,147 162,,
6073,6073,8634202149,24418,6834,0,3240,0,1,16000.0,True,0.0,6,179 162,,
6074,6074,8634202149,24418,6836,0,3240,3,1,16000.0,True,3.0,6,27 162,,
6075,6075,8634202149,24418,6833,0,3240,0,1,16000.0,True,0.0,6,147 162,,
6076,6076,8634202149,24418,6835,0,3240,2,1,16000.0,True,2.0,6,173 162,,
6077,6077,8634396537,24418,10156,0,3242,1,1,34500.0,True,1.0,6,109,,
6078,6078,8634396537,24418,10157,0,3242,2,0,34500.0,True,0.0,6,1,,
6079,6079,8634396537,24418,10158,0,3242,2,0,34500.0,True,0.0,6,27,,
6080,6080,8634396537,24418,10159,0,3242,3,0,34500.0,True,2.0,6,26,,
6081,6081,8634631398,24418,6873,0,3243,1,0,35500.0,True,3.0,6,27 162,,
6082,6082,8634631398,24418,6876,0,3243,0,1,35500.0,True,0.0,6,1 162,,
6083,6083,8634631398,24418,6875,0,3243,2,0,35500.0,True,1.0,6,170 162,,
6084,6084,8634631398,24418,6874,0,3243,3,1,35500.0,True,3.0,6,23 162,,
6085,6085,8634852510,24418,6801,0,3244,2,1,40500.0,True,2.0,6,147 162,,
6086,6086,8634852510,24418,6804,0,3244,1,1,40500.0,True,1.0,6,27 162,,
6087,6087,8634852510,24418,6802,0,3244,3,0,40500.0,True,0.0,6,179 162,,
6088,6088,8634852510,24418,6803,0,3244,0,1,40500.0,True,0.0,6,1 162,,
6089,6089,8635061729,24418,6620,0,3245,0,1,33750.0,True,0.0,6,27 162,,
6090,6090,8635061729,24418,6619,0,3245,0,0,33750.0,True,3.0,6,73 162,,
6091,6091,8635061729,24418,6618,0,3245,3,1,33750.0,True,3.0,6,173 162,,
6092,6092,8635061729,24418,6617,0,3245,2,1,33750.0,True,2.0,6,1 162,,
6093,6093,8635144387,24418,490,0,3246,0,1,32000.0,True,0.0,2,155 163 162 38 29,,
6094,6094,8635181123,24418,223,0,3247,3,1,15000.0,True,3.0,2,2 100 92 102,,
6095,6095,8635224515,24418,1359,0,3248,0,0,17000.0,True,3.0,2,155 119 38 29,,
6096,6096,8635266034,24418,1329,0,3249,3,1,16000.0,True,3.0,2,143 114 38 102,,
6097,6097,8635306418,24418,578,0,3250,0,0,17000.0,True,3.0,2,2 107 38 29,,
6098,6098,8635355136,24418,910,0,3251,3,0,16000.0,True,1.0,2,143 20 38 81,,
6099,6099,8635397267,24418,1375,0,3252,3,0,15000.0,True,1.0,2,143 20 38 92,,
6100,6100,8635439676,24418,565,0,3254,3,0,15000.0,True,0.0,2,143 20 38 92,,
6101,6101,8635467554,24418,910,0,3255,1,1,15000.0,True,1.0,2,143 20 38 81,,
6102,6102,8635501373,24418,918,0,3256,3,0,13000.0,True,1.0,2,143 20 38 92,,
6103,6103,8635542151,24418,1150,0,3257,3,0,16000.0,True,1.0,2,143 20 81 29,,
6104,6104,8635563152,24418,1375,0,3258,1,1,15000.0,True,1.0,2,143 20 38 92,,
6105,6105,8635599922,24418,1265,0,3253,0,1,8000.0,True,0.0,2,90 88 81 29,,
6106,6106,8635646749,24418,666,0,3259,3,1,16000.0,True,3.0,2,32 138 38 81,,
6107,6107,8635699122,24418,570,0,3260,3,1,16000.0,True,3.0,2,143 62 114 81 92,,
6108,6108,8635756661,24418,931,0,3261,0,1,16000.0,True,0.0,2,143 114 38 29,,
6109,6109,8635811094,24418,617,0,3262,1,1,15000.0,True,1.0,2,138 41 81 92,,
6110,6110,8635863477,24418,874,0,3263,1,1,16000.0,True,1.0,2,155 163 92 102,,
6111,6111,8635929071,24418,821,0,3264,1,0,17000.0,True,0.0,2,2 107 38 92,,
6112,6112,8635979195,24418,821,0,3266,0,1,19000.0,True,0.0,2,2 107 38 92,,
6113,6113,8636010867,24418,232,0,3267,1,0,13000.0,True,3.0,2,2 107 38 102,,
6114,6114,8636045871,24418,1040,0,3268,0,0,18000.0,True,3.0,2,2 107 38 92,,
6115,6115,8636076599,24418,578,0,3269,3,1,14000.0,True,3.0,2,2 107 38 29,,
6116,6116,8636101957,24418,465,0,3270,1,1,16000.0,True,1.0,2,2 107 38 92,,
6117,6117,8636140126,24418,1149,0,3265,0,1,18000.0,True,0.0,2,137 88 81 92,,
6118,6118,8636195433,24418,514,0,3271,1,0,19000.0,True,3.0,2,143 140 29 102,,
6119,6119,8636244547,24418,624,0,3272,1,0,19000.0,True,0.0,2,155 163 38 29,,
6120,6120,8636279773,24418,548,0,3273,0,1,15000.0,True,0.0,2,137 88 38 81,,
6121,6121,8636313540,24418,648,0,3274,1,1,18000.0,True,1.0,2,90 100 81 29,,
6122,6122,8636349541,24418,352,0,3275,3,1,17000.0,True,3.0,2,137 88 38 29,,
6123,6123,8638063618,24418,2066,0,3276,0,0,17000.0,True,1.0,3,136 162 38 102,,
